work_id,topic_id,topic_name
https://openalex.org/W3212161832,https://openalex.org/T11643,Building materials and conservation
https://openalex.org/W3212161832,https://openalex.org/T10161,Rock Mechanics and Modeling
https://openalex.org/W3212161832,https://openalex.org/T10033,Concrete and Cement Materials Research
https://openalex.org/W2785444186,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W2785444186,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2785444186,https://openalex.org/T12236,Photoreceptor and optogenetics research
https://openalex.org/W2896046352,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W2896046352,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2896046352,https://openalex.org/T11320,Atmospheric Ozone and Climate
https://openalex.org/W2114529775,https://openalex.org/T10701,Radical Photochemical Reactions
https://openalex.org/W2114529775,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W2114529775,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W4312220303,https://openalex.org/T12774,Bauxite Residue and Utilization
https://openalex.org/W4312220303,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4312220303,https://openalex.org/T13596,"Grouting, Rheology, and Soil Mechanics"
https://openalex.org/W4321611009,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4321611009,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4321611009,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W2944006571,https://openalex.org/T11708,Photochromic and Fluorescence Chemistry
https://openalex.org/W2944006571,https://openalex.org/T12236,Photoreceptor and optogenetics research
https://openalex.org/W2944006571,https://openalex.org/T11298,Synthesis and Properties of Aromatic Compounds
https://openalex.org/W2886640288,https://openalex.org/T12236,Photoreceptor and optogenetics research
https://openalex.org/W2886640288,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2886640288,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W2895541347,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W2895541347,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W2895541347,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W3128211510,https://openalex.org/T10017,Geology and Paleoclimatology Research
https://openalex.org/W3128211510,https://openalex.org/T10995,Methane Hydrates and Related Phenomena
https://openalex.org/W3128211510,https://openalex.org/T11609,Geophysical Methods and Applications
https://openalex.org/W3092498621,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W3092498621,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W3092498621,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W3164237075,https://openalex.org/T10013,Asymmetric Synthesis and Catalysis
https://openalex.org/W3164237075,https://openalex.org/T13124,Chemical synthesis and alkaloids
https://openalex.org/W3164237075,https://openalex.org/T11340,Marine Sponges and Natural Products
https://openalex.org/W3211211411,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W3211211411,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W3211211411,https://openalex.org/T10075,Atmospheric chemistry and aerosols
https://openalex.org/W4212864096,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4212864096,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4212864096,https://openalex.org/T10161,Rock Mechanics and Modeling
https://openalex.org/W4384207547,https://openalex.org/T10161,Rock Mechanics and Modeling
https://openalex.org/W4384207547,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4384207547,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4386423732,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W4386423732,https://openalex.org/T10303,Photosynthetic Processes and Mechanisms
https://openalex.org/W4386423732,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W4391220132,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4391220132,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W4391220132,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W4387470844,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4387470844,https://openalex.org/T10161,Rock Mechanics and Modeling
https://openalex.org/W4387470844,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4392918132,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4392918132,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4392918132,https://openalex.org/T10161,Rock Mechanics and Modeling
https://openalex.org/W2034127771,https://openalex.org/T10407,Lipid Membrane Structure and Behavior
https://openalex.org/W2034127771,https://openalex.org/T10923,Force Microscopy Techniques and Applications
https://openalex.org/W2034127771,https://openalex.org/T10306,Liquid Crystal Research Advancements
https://openalex.org/W1975865146,https://openalex.org/T10683,Mass Spectrometry Techniques and Applications
https://openalex.org/W1975865146,https://openalex.org/T12191,Chemical Reaction Mechanisms
https://openalex.org/W1975865146,https://openalex.org/T10908,Analytical Chemistry and Chromatography
https://openalex.org/W2018564221,https://openalex.org/T10611,Organic Light-Emitting Diodes Research
https://openalex.org/W2018564221,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W2018564221,https://openalex.org/T10660,Conducting polymers and applications
https://openalex.org/W2070937232,https://openalex.org/T12893,Organic Chemistry Cycloaddition Reactions
https://openalex.org/W2070937232,https://openalex.org/T13304,Synthesis and Reactivity of Sulfur-Containing Compounds
https://openalex.org/W2070937232,https://openalex.org/T12251,Synthesis and Catalytic Reactions
https://openalex.org/W2415178457,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W2415178457,https://openalex.org/T13253,Chemical Reactions and Mechanisms
https://openalex.org/W2415178457,https://openalex.org/T10956,Fullerene Chemistry and Applications
https://openalex.org/W1988080989,https://openalex.org/T11320,Atmospheric Ozone and Climate
https://openalex.org/W1988080989,https://openalex.org/T10075,Atmospheric chemistry and aerosols
https://openalex.org/W1988080989,https://openalex.org/T11111,Spectroscopy and Laser Applications
https://openalex.org/W2037527173,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W2037527173,https://openalex.org/T12236,Photoreceptor and optogenetics research
https://openalex.org/W2037527173,https://openalex.org/T11708,Photochromic and Fluorescence Chemistry
https://openalex.org/W2898842379,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2898842379,https://openalex.org/T10566,Laser-Matter Interactions and Applications
https://openalex.org/W2898842379,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W3042267302,https://openalex.org/T10721,Surfactants and Colloidal Systems
https://openalex.org/W3042267302,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W3042267302,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W2965119635,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2965119635,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W2965119635,https://openalex.org/T10721,Surfactants and Colloidal Systems
https://openalex.org/W2324093257,https://openalex.org/T10044,Protein Structure and Dynamics
https://openalex.org/W2324093257,https://openalex.org/T10211,Computational Drug Discovery Methods
https://openalex.org/W2324093257,https://openalex.org/T10683,Mass Spectrometry Techniques and Applications
https://openalex.org/W2912747699,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2912747699,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2912747699,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W2983973622,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W2983973622,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W2983973622,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3119223630,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W3119223630,https://openalex.org/T11302,CO2 Sequestration and Geologic Interactions
https://openalex.org/W3119223630,https://openalex.org/T10109,Paleontology and Stratigraphy of Fossils
https://openalex.org/W3035985717,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W3035985717,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W3035985717,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W4200054012,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4200054012,https://openalex.org/T10894,Groundwater flow and contamination studies
https://openalex.org/W4200054012,https://openalex.org/T10161,Rock Mechanics and Modeling
https://openalex.org/W3199949428,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W3199949428,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W3199949428,https://openalex.org/T12236,Photoreceptor and optogenetics research
https://openalex.org/W3213237785,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W3213237785,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3213237785,https://openalex.org/T13050,Oil and Gas Production Techniques
https://openalex.org/W4282022852,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4282022852,https://openalex.org/T11923,Mine drainage and remediation techniques
https://openalex.org/W4282022852,https://openalex.org/T10894,Groundwater flow and contamination studies
https://openalex.org/W4360985713,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4360985713,https://openalex.org/T10033,Concrete and Cement Materials Research
https://openalex.org/W4360985713,https://openalex.org/T11302,CO2 Sequestration and Geologic Interactions
https://openalex.org/W2802259486,https://openalex.org/T10913,Molecular Junctions and Nanostructures
https://openalex.org/W2802259486,https://openalex.org/T11025,Nonlinear Optical Materials Research
https://openalex.org/W2802259486,https://openalex.org/T10045,Organic Electronics and Photovoltaics
https://openalex.org/W2886306437,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2886306437,https://openalex.org/T12967,Molecular Spectroscopy and Structure
https://openalex.org/W2886306437,https://openalex.org/T11111,Spectroscopy and Laser Applications
https://openalex.org/W4377030326,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4377030326,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4377030326,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W2606807413,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W2606807413,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2606807413,https://openalex.org/T10566,Laser-Matter Interactions and Applications
https://openalex.org/W2898150319,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W2898150319,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2898150319,https://openalex.org/T12893,Organic Chemistry Cycloaddition Reactions
https://openalex.org/W4381618930,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4381618930,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4381618930,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4386246913,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4386246913,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4386246913,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4406386954,https://openalex.org/T11162,Enzyme Structure and Function
https://openalex.org/W4406386954,https://openalex.org/T10857,Advanced Electron Microscopy Techniques and Applications
https://openalex.org/W4406386954,https://openalex.org/T10683,Mass Spectrometry Techniques and Applications
https://openalex.org/W4388485681,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4388485681,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4388485681,https://openalex.org/T11557,Lubricants and Their Additives
https://openalex.org/W4404599349,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W4404599349,https://openalex.org/T11434,Electrochemical Analysis and Applications
https://openalex.org/W4404599349,https://openalex.org/T12202,nanoparticles nucleation surface interactions
https://openalex.org/W4411164389,https://openalex.org/T10721,Surfactants and Colloidal Systems
https://openalex.org/W4411164389,https://openalex.org/T10908,Analytical Chemistry and Chromatography
https://openalex.org/W4411164389,https://openalex.org/T10683,Mass Spectrometry Techniques and Applications
https://openalex.org/W2021243962,https://openalex.org/T10807,Synthesis and characterization of novel inorganic/organometallic compounds
https://openalex.org/W2021243962,https://openalex.org/T11790,N-Heterocyclic Carbenes in Organic and Inorganic Chemistry
https://openalex.org/W2021243962,https://openalex.org/T11748,Organophosphorus compounds synthesis
https://openalex.org/W2055752132,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2055752132,https://openalex.org/T12191,Chemical Reaction Mechanisms
https://openalex.org/W2055752132,https://openalex.org/T10913,Molecular Junctions and Nanostructures
https://openalex.org/W1978212065,https://openalex.org/T10683,Mass Spectrometry Techniques and Applications
https://openalex.org/W1978212065,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W1978212065,https://openalex.org/T10523,Atomic and Molecular Physics
https://openalex.org/W2139367368,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2139367368,https://openalex.org/T10908,Analytical Chemistry and Chromatography
https://openalex.org/W2139367368,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W1997941880,https://openalex.org/T10807,Synthesis and characterization of novel inorganic/organometallic compounds
https://openalex.org/W1997941880,https://openalex.org/T11441,Organoboron and organosilicon chemistry
https://openalex.org/W1997941880,https://openalex.org/T10013,Asymmetric Synthesis and Catalysis
https://openalex.org/W2031822478,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2031822478,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2031822478,https://openalex.org/T12967,Molecular Spectroscopy and Structure
https://openalex.org/W2033967819,https://openalex.org/T11298,Synthesis and Properties of Aromatic Compounds
https://openalex.org/W2033967819,https://openalex.org/T12191,Chemical Reaction Mechanisms
https://openalex.org/W2033967819,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W1977517571,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W1977517571,https://openalex.org/T10075,Atmospheric chemistry and aerosols
https://openalex.org/W1977517571,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W2068374818,https://openalex.org/T12191,Chemical Reaction Mechanisms
https://openalex.org/W2068374818,https://openalex.org/T10913,Molecular Junctions and Nanostructures
https://openalex.org/W2068374818,https://openalex.org/T12189,Sulfur-Based Synthesis Techniques
https://openalex.org/W1964617564,https://openalex.org/T10903,Porphyrin and Phthalocyanine Chemistry
https://openalex.org/W1964617564,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W1964617564,https://openalex.org/T11240,Luminescence and Fluorescent Materials
https://openalex.org/W1998427523,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W1998427523,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W1998427523,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2025583654,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2025583654,https://openalex.org/T10683,Mass Spectrometry Techniques and Applications
https://openalex.org/W2025583654,https://openalex.org/T12967,Molecular Spectroscopy and Structure
https://openalex.org/W2135377985,https://openalex.org/T11931,Organoselenium and organotellurium chemistry
https://openalex.org/W2135377985,https://openalex.org/T12893,Organic Chemistry Cycloaddition Reactions
https://openalex.org/W2135377985,https://openalex.org/T12967,Molecular Spectroscopy and Structure
https://openalex.org/W2090444359,https://openalex.org/T12191,Chemical Reaction Mechanisms
https://openalex.org/W2090444359,https://openalex.org/T10798,Crystallography and molecular interactions
https://openalex.org/W2090444359,https://openalex.org/T12852,Chemical Thermodynamics and Molecular Structure
https://openalex.org/W1988612437,https://openalex.org/T10683,Mass Spectrometry Techniques and Applications
https://openalex.org/W1988612437,https://openalex.org/T12166,Ion-surface interactions and analysis
https://openalex.org/W1988612437,https://openalex.org/T10180,Analytical chemistry methods development
https://openalex.org/W2071730989,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W2071730989,https://openalex.org/T11801,Reservoir Engineering and Simulation Methods
https://openalex.org/W2071730989,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W2518184453,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2518184453,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W2518184453,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2759916886,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W2759916886,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W2759916886,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W2898280521,https://openalex.org/T11320,Atmospheric Ozone and Climate
https://openalex.org/W2898280521,https://openalex.org/T10075,Atmospheric chemistry and aerosols
https://openalex.org/W2898280521,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W3000466462,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W3000466462,https://openalex.org/T10721,Surfactants and Colloidal Systems
https://openalex.org/W3000466462,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4245416958,https://openalex.org/T14164,Marine and Offshore Engineering Studies
https://openalex.org/W4245416958,https://openalex.org/T12971,Material Properties and Processing
https://openalex.org/W2888555843,https://openalex.org/T10923,Force Microscopy Techniques and Applications
https://openalex.org/W2888555843,https://openalex.org/T10566,Laser-Matter Interactions and Applications
https://openalex.org/W2888555843,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2168247596,https://openalex.org/T11302,CO2 Sequestration and Geologic Interactions
https://openalex.org/W2168247596,https://openalex.org/T10995,Methane Hydrates and Related Phenomena
https://openalex.org/W2168247596,https://openalex.org/T10413,High-pressure geophysics and materials
https://openalex.org/W2884184946,https://openalex.org/T10903,Porphyrin and Phthalocyanine Chemistry
https://openalex.org/W2884184946,https://openalex.org/T11240,Luminescence and Fluorescent Materials
https://openalex.org/W2884184946,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W2906424546,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2906424546,https://openalex.org/T11111,Spectroscopy and Laser Applications
https://openalex.org/W2906424546,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2029476873,https://openalex.org/T13639,Paraquat toxicity studies and treatments
https://openalex.org/W2029476873,https://openalex.org/T11709,Traditional Chinese Medicine Analysis
https://openalex.org/W2029476873,https://openalex.org/T11889,Ginseng Biological Effects and Applications
https://openalex.org/W2064830807,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W2064830807,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W2064830807,https://openalex.org/T11801,Reservoir Engineering and Simulation Methods
https://openalex.org/W2973824089,https://openalex.org/T11708,Photochromic and Fluorescence Chemistry
https://openalex.org/W2973824089,https://openalex.org/T11298,Synthesis and Properties of Aromatic Compounds
https://openalex.org/W2973824089,https://openalex.org/T12236,Photoreceptor and optogenetics research
https://openalex.org/W4206462952,https://openalex.org/T10075,Atmospheric chemistry and aerosols
https://openalex.org/W4206462952,https://openalex.org/T11320,Atmospheric Ozone and Climate
https://openalex.org/W4206462952,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W3115334359,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W3115334359,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W3115334359,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W3161116124,https://openalex.org/T11708,Photochromic and Fluorescence Chemistry
https://openalex.org/W3161116124,https://openalex.org/T11989,Oxidative Organic Chemistry Reactions
https://openalex.org/W3161116124,https://openalex.org/T10701,Radical Photochemical Reactions
https://openalex.org/W4214549788,https://openalex.org/T11320,Atmospheric Ozone and Climate
https://openalex.org/W4214549788,https://openalex.org/T10075,Atmospheric chemistry and aerosols
https://openalex.org/W4214549788,https://openalex.org/T11111,Spectroscopy and Laser Applications
https://openalex.org/W4289544603,https://openalex.org/T11401,Minerals Flotation and Separation Techniques
https://openalex.org/W4289544603,https://openalex.org/T12282,Mineral Processing and Grinding
https://openalex.org/W4289544603,https://openalex.org/T11126,Metallurgical Processes and Thermodynamics
https://openalex.org/W4320035784,https://openalex.org/T10310,Corrosion Behavior and Inhibition
https://openalex.org/W4320035784,https://openalex.org/T10736,Hydrogen embrittlement and corrosion behaviors in metals
https://openalex.org/W4320035784,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W2066356775,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W2066356775,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W2066356775,https://openalex.org/T11801,Reservoir Engineering and Simulation Methods
https://openalex.org/W2156550661,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2156550661,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2156550661,https://openalex.org/T12236,Photoreceptor and optogenetics research
https://openalex.org/W4379280029,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4379280029,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4379280029,https://openalex.org/T12482,Tunneling and Rock Mechanics
https://openalex.org/W2156187131,https://openalex.org/T10683,Mass Spectrometry Techniques and Applications
https://openalex.org/W2156187131,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2156187131,https://openalex.org/T10908,Analytical Chemistry and Chromatography
https://openalex.org/W2514172895,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W2514172895,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W2514172895,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3194471172,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W3194471172,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W3194471172,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W3159287057,https://openalex.org/T10701,Radical Photochemical Reactions
https://openalex.org/W3159287057,https://openalex.org/T11240,Luminescence and Fluorescent Materials
https://openalex.org/W3159287057,https://openalex.org/T11708,Photochromic and Fluorescence Chemistry
https://openalex.org/W4297918878,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4297918878,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4297918878,https://openalex.org/T11842,Ultrasound and Cavitation Phenomena
https://openalex.org/W61413723,https://openalex.org/T10683,Mass Spectrometry Techniques and Applications
https://openalex.org/W61413723,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W61413723,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W3005473860,https://openalex.org/T13013,Free Radicals and Antioxidants
https://openalex.org/W3005473860,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
https://openalex.org/W3005473860,https://openalex.org/T11825,Catalysis and Oxidation Reactions
https://openalex.org/W3086680791,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W3086680791,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W3086680791,https://openalex.org/T12157,Geochemistry and Geologic Mapping
https://openalex.org/W3164356412,https://openalex.org/T10721,Surfactants and Colloidal Systems
https://openalex.org/W3164356412,https://openalex.org/T11379,Rheology and Fluid Dynamics Studies
https://openalex.org/W3164356412,https://openalex.org/T10474,Material Dynamics and Properties
https://openalex.org/W4214492443,https://openalex.org/T10271,Seismic Imaging and Inversion Techniques
https://openalex.org/W4214492443,https://openalex.org/T10161,Rock Mechanics and Modeling
https://openalex.org/W4214492443,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4378230836,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4378230836,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4378230836,https://openalex.org/T13050,Oil and Gas Production Techniques
https://openalex.org/W4392187452,https://openalex.org/T12774,Bauxite Residue and Utilization
https://openalex.org/W4392187452,https://openalex.org/T10033,Concrete and Cement Materials Research
https://openalex.org/W4392187452,https://openalex.org/T11401,Minerals Flotation and Separation Techniques
https://openalex.org/W4403024797,https://openalex.org/T12425,Industrial Gas Emission Control
https://openalex.org/W4403024797,https://openalex.org/T10192,Catalytic Processes in Materials Science
https://openalex.org/W4403024797,https://openalex.org/T10995,Methane Hydrates and Related Phenomena
https://openalex.org/W4406913825,https://openalex.org/T10721,Surfactants and Colloidal Systems
https://openalex.org/W4406913825,https://openalex.org/T10405,Advanced Polymer Synthesis and Characterization
https://openalex.org/W4406913825,https://openalex.org/T11686,Dendrimers and Hyperbranched Polymers
https://openalex.org/W4410767170,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W4410767170,https://openalex.org/T10721,Surfactants and Colloidal Systems
https://openalex.org/W4410767170,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4413195872,https://openalex.org/T11379,Rheology and Fluid Dynamics Studies
https://openalex.org/W4413195872,https://openalex.org/T10661,biodegradable polymer synthesis and properties
https://openalex.org/W4413195872,https://openalex.org/T10389,Polymer crystallization and properties
https://openalex.org/W2036453464,https://openalex.org/T10807,Synthesis and characterization of novel inorganic/organometallic compounds
https://openalex.org/W2036453464,https://openalex.org/T11441,Organoboron and organosilicon chemistry
https://openalex.org/W2036453464,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W1998415064,https://openalex.org/T11931,Organoselenium and organotellurium chemistry
https://openalex.org/W1998415064,https://openalex.org/T12410,Structural and Chemical Analysis of Organic and Inorganic Compounds
https://openalex.org/W1998415064,https://openalex.org/T12191,Chemical Reaction Mechanisms
https://openalex.org/W1995614298,https://openalex.org/T10798,Crystallography and molecular interactions
https://openalex.org/W1995614298,https://openalex.org/T12893,Organic Chemistry Cycloaddition Reactions
https://openalex.org/W1995614298,https://openalex.org/T11878,Solid-state spectroscopy and crystallography
https://openalex.org/W2077416608,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2077416608,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies
https://openalex.org/W2077416608,https://openalex.org/T10425,Cold Atom Physics and Bose-Einstein Condensates
https://openalex.org/W2141520212,https://openalex.org/T10798,Crystallography and molecular interactions
https://openalex.org/W2141520212,https://openalex.org/T12893,Organic Chemistry Cycloaddition Reactions
https://openalex.org/W2141520212,https://openalex.org/T10002,Advanced Chemical Physics Studies
https://openalex.org/W2169821460,https://openalex.org/T12191,Chemical Reaction Mechanisms
https://openalex.org/W2169821460,https://openalex.org/T10913,Molecular Junctions and Nanostructures
https://openalex.org/W2169821460,https://openalex.org/T10683,Mass Spectrometry Techniques and Applications
https://openalex.org/W2062628138,https://openalex.org/T11129,Photochemistry and Electron Transfer Studies
